symbol,timestamp,open_price,high_price,low_price,close_price,volume
AAPL,2026-06-26 15:07:00-04:00,280.8500061035156,281.1199951171875,280.7200012207031,281.07501220703125,244705
AAPL,2026-06-26 15:08:00-04:00,281.07501220703125,281.32000732421875,281.07501220703125,281.12060546875,174586
AAPL,2026-06-26 15:09:00-04:00,281.1300048828125,281.1600036621094,280.95001220703125,281.1393127441406,196643
AAPL,2026-06-26 15:10:00-04:00,281.1449890136719,281.239990234375,280.95001220703125,281.1499938964844,284748
AAPL,2026-06-26 15:11:00-04:00,281.1499938964844,281.4700012207031,281.1199951171875,281.45001220703125,179535
AAPL,2026-06-26 15:12:00-04:00,281.4599914550781,281.69000244140625,281.29998779296875,281.5899963378906,253756
AAPL,2026-06-26 15:13:00-04:00,281.5899963378906,281.8299865722656,281.54998779296875,281.70001220703125,211151
AAPL,2026-06-26 15:14:00-04:00,281.70001220703125,281.75,281.1600036621094,281.45001220703125,360155
AAPL,2026-06-26 15:15:00-04:00,281.44500732421875,281.70001220703125,281.0,281.57000732421875,359537
AAPL,2026-06-26 15:16:00-04:00,281.55999755859375,281.56500244140625,281.1910095214844,281.2799987792969,285906
AAPL,2026-06-26 15:17:00-04:00,281.29998779296875,281.7349853515625,281.1199951171875,281.7250061035156,237498
AAPL,2026-06-26 15:18:00-04:00,281.7049865722656,281.82000732421875,281.4700012207031,281.5249938964844,267982
AAPL,2026-06-26 15:19:00-04:00,281.5199890136719,281.7900085449219,281.510009765625,281.69500732421875,278641
AAPL,2026-06-26 15:20:00-04:00,281.69000244140625,281.69000244140625,281.4800109863281,281.6000061035156,234862
AAPL,2026-06-26 15:21:00-04:00,281.57000732421875,281.6600036621094,280.5199890136719,281.1300048828125,582090
AAPL,2026-06-26 15:22:00-04:00,281.1449890136719,281.1700134277344,279.82000732421875,280.19000244140625,517682
AAPL,2026-06-26 15:23:00-04:00,280.1600036621094,280.30999755859375,279.4100036621094,280.0325012207031,665316
AAPL,2026-06-26 15:24:00-04:00,280.0199890136719,280.64990234375,279.94000244140625,280.45001220703125,387928
AAPL,2026-06-26 15:25:00-04:00,280.5,280.7699890136719,280.010009765625,280.2099914550781,334965
AAPL,2026-06-26 15:26:00-04:00,280.2099914550781,280.7099914550781,280.1499938964844,280.69000244140625,251332
AAPL,2026-06-26 15:27:00-04:00,280.69500732421875,280.8900146484375,280.4800109863281,280.6700134277344,286807
AAPL,2026-06-26 15:28:00-04:00,280.6400146484375,280.7300109863281,280.3800048828125,280.3800048828125,234452
AAPL,2026-06-26 15:29:00-04:00,280.3900146484375,280.45001220703125,280.0799865722656,280.1499938964844,307323
AAPL,2026-06-26 15:30:00-04:00,280.1499938964844,280.79998779296875,280.1199951171875,280.7300109863281,443762
AAPL,2026-06-26 15:31:00-04:00,280.739990234375,281.0,280.7099914550781,280.8800048828125,309249
AAPL,2026-06-26 15:32:00-04:00,280.8699951171875,280.9700012207031,280.67010498046875,280.7189025878906,297274
AAPL,2026-06-26 15:33:00-04:00,280.7200012207031,281.2699890136719,280.7099914550781,281.239990234375,320371
AAPL,2026-06-26 15:34:00-04:00,281.25,281.35101318359375,280.82000732421875,281.1650085449219,455948
AAPL,2026-06-26 15:35:00-04:00,281.1650085449219,281.2550048828125,281.010009765625,281.010009765625,286684
AAPL,2026-06-26 15:36:00-04:00,281.010009765625,281.05999755859375,280.20001220703125,280.215087890625,405667
AAPL,2026-06-26 15:37:00-04:00,280.2300109863281,280.7799987792969,280.0799865722656,280.7449951171875,296499
AAPL,2026-06-26 15:38:00-04:00,280.75,281.2099914550781,280.739990234375,281.010009765625,273508
AAPL,2026-06-26 15:39:00-04:00,280.9849853515625,281.1400146484375,280.4649963378906,280.6000061035156,422875
AAPL,2026-06-26 15:40:00-04:00,280.6000061035156,281.20001220703125,280.0,281.0849914550781,571079
AAPL,2026-06-26 15:41:00-04:00,281.07000732421875,281.19000244140625,280.8599853515625,280.94000244140625,295163
AAPL,2026-06-26 15:42:00-04:00,280.92999267578125,281.4200134277344,280.92999267578125,281.4100036621094,446630
AAPL,2026-06-26 15:43:00-04:00,281.3999938964844,281.409912109375,281.05999755859375,281.0799865722656,393306
AAPL,2026-06-26 15:44:00-04:00,281.0849914550781,281.3900146484375,281.0199890136719,281.260009765625,296653
AAPL,2026-06-26 15:45:00-04:00,281.25,281.6700134277344,281.2099914550781,281.5799865722656,418208
AAPL,2026-06-26 15:46:00-04:00,281.57000732421875,281.6300048828125,281.25,281.2850036621094,447730
AAPL,2026-06-26 15:47:00-04:00,281.2799987792969,281.5400085449219,281.010009765625,281.489990234375,353494
AAPL,2026-06-26 15:48:00-04:00,281.4800109863281,281.5,281.07000732421875,281.3399963378906,419482
AAPL,2026-06-26 15:49:00-04:00,281.3399963378906,281.409912109375,281.1499938964844,281.25,429507
AAPL,2026-06-26 15:50:00-04:00,281.260009765625,285.0,281.2300109863281,283.6199951171875,1624654
AAPL,2026-06-26 15:51:00-04:00,283.6300048828125,284.69000244140625,283.4408874511719,284.6199951171875,855542
AAPL,2026-06-26 15:52:00-04:00,284.6099853515625,285.7200012207031,284.25,285.6199951171875,1222567
AAPL,2026-06-26 15:53:00-04:00,285.6199951171875,285.82000732421875,283.6099853515625,283.9100036621094,1217130
AAPL,2026-06-26 15:54:00-04:00,283.9100036621094,285.260009765625,283.010009765625,285.2598876953125,1144422
AAPL,2026-06-26 15:55:00-04:00,285.2149963378906,285.8299865722656,284.989990234375,285.6099853515625,1256715
AAPL,2026-06-26 15:56:00-04:00,285.614990234375,285.69000244140625,285.3999938964844,285.6499938964844,1334728
AAPL,2026-06-26 15:57:00-04:00,285.6400146484375,285.95001220703125,285.32000732421875,285.3500061035156,1890387
AAPL,2026-06-26 15:58:00-04:00,285.3599853515625,285.3699951171875,284.3900146484375,284.42498779296875,1668552
AAPL,2026-06-26 15:59:00-04:00,284.4200134277344,284.57000732421875,281.20001220703125,281.20001220703125,3725241
MSFT,2026-06-26 14:20:00-04:00,371.2950134277344,371.3599853515625,371.1099853515625,371.1449890136719,72823
MSFT,2026-06-26 14:21:00-04:00,371.1499938964844,371.2200012207031,370.9599914550781,370.9750061035156,103874
MSFT,2026-06-26 14:22:00-04:00,370.9599914550781,371.0299987792969,370.6000061035156,370.739990234375,132176
MSFT,2026-06-26 14:23:00-04:00,370.7594909667969,371.25,370.6499938964844,371.2099914550781,111428
MSFT,2026-06-26 14:24:00-04:00,371.2099914550781,371.25,371.0899963378906,371.19000244140625,112935
MSFT,2026-06-26 14:25:00-04:00,371.19000244140625,371.19000244140625,371.0199890136719,371.04998779296875,66470
MSFT,2026-06-26 14:26:00-04:00,371.04998779296875,371.20001220703125,371.0,371.1099853515625,71735
MSFT,2026-06-26 14:27:00-04:00,371.1099853515625,371.1700134277344,370.7745056152344,370.80999755859375,89793
MSFT,2026-06-26 14:28:00-04:00,370.7900085449219,370.80499267578125,370.57000732421875,370.6099853515625,66103
MSFT,2026-06-26 14:29:00-04:00,370.6000061035156,370.7300109863281,370.42999267578125,370.4450988769531,101260
MSFT,2026-06-26 14:30:00-04:00,370.44500732421875,370.7699890136719,370.44500732421875,370.73919677734375,127017
MSFT,2026-06-26 14:31:00-04:00,370.739990234375,370.739990234375,370.2799987792969,370.32000732421875,129838
MSFT,2026-06-26 14:32:00-04:00,370.3299865722656,371.1199951171875,370.3299865722656,371.0426025390625,155919
MSFT,2026-06-26 14:33:00-04:00,371.0350036621094,371.54998779296875,371.0235900878906,371.5,97343
MSFT,2026-06-26 14:34:00-04:00,371.4800109863281,371.7200012207031,371.20001220703125,371.6400146484375,129344
MSFT,2026-06-26 14:35:00-04:00,371.6400146484375,372.0,371.5,371.5150146484375,249199
MSFT,2026-06-26 14:36:00-04:00,371.5150146484375,371.6400146484375,371.2012023925781,371.2149963378906,105102
MSFT,2026-06-26 14:37:00-04:00,371.2267150878906,371.2900085449219,370.80999755859375,370.9729919433594,89271
MSFT,2026-06-26 14:38:00-04:00,370.9849853515625,371.07000732421875,370.2300109863281,370.260009765625,144340
MSFT,2026-06-26 14:39:00-04:00,370.2650146484375,370.489990234375,370.2449951171875,370.3599853515625,155414
MSFT,2026-06-26 14:40:00-04:00,370.35009765625,370.82501220703125,370.3500061035156,370.82501220703125,78882
MSFT,2026-06-26 14:41:00-04:00,370.82501220703125,370.94000244140625,370.75,370.8399963378906,81129
MSFT,2026-06-26 14:42:00-04:00,370.8500061035156,370.9939880371094,370.6600036621094,370.67498779296875,74196
MSFT,2026-06-26 14:43:00-04:00,370.66668701171875,370.75,370.54998779296875,370.7300109863281,123689
MSFT,2026-06-26 14:44:00-04:00,370.7300109863281,370.7799987792969,370.6099853515625,370.6199951171875,70043
MSFT,2026-06-26 14:45:00-04:00,370.6300048828125,370.6300048828125,370.2099914550781,370.2699890136719,88355
MSFT,2026-06-26 14:46:00-04:00,370.2699890136719,370.32000732421875,370.1499938964844,370.2099914550781,79394
MSFT,2026-06-26 14:47:00-04:00,370.2099914550781,370.44000244140625,370.17999267578125,370.42999267578125,87392
MSFT,2026-06-26 14:48:00-04:00,370.45001220703125,370.8999938964844,370.2900085449219,370.510009765625,238769
MSFT,2026-06-26 14:49:00-04:00,370.5199890136719,370.7799987792969,370.30999755859375,370.7699890136719,101032
MSFT,2026-06-26 14:50:00-04:00,370.75,370.80999755859375,370.55999755859375,370.6258850097656,86439
MSFT,2026-06-26 14:51:00-04:00,370.635009765625,370.6400146484375,370.2300109863281,370.2850036621094,107414
MSFT,2026-06-26 14:52:00-04:00,370.260009765625,370.6199035644531,370.1700134277344,370.5299987792969,142984
MSFT,2026-06-26 14:53:00-04:00,370.5199890136719,370.5799865722656,369.5199890136719,369.6499938964844,245155
MSFT,2026-06-26 14:54:00-04:00,369.6650085449219,370.1700134277344,369.6300048828125,369.9784851074219,132029
MSFT,2026-06-26 14:55:00-04:00,369.9549865722656,370.2300109863281,369.8599853515625,370.1199951171875,98510
MSFT,2026-06-26 14:56:00-04:00,370.125,370.2699890136719,369.8699951171875,369.9200134277344,135950
MSFT,2026-06-26 14:57:00-04:00,369.94000244140625,369.95001220703125,369.4100036621094,369.44000244140625,132670
MSFT,2026-06-26 14:58:00-04:00,369.489990234375,370.0299987792969,369.489990234375,369.7099914550781,186075
MSFT,2026-06-26 14:59:00-04:00,369.7099914550781,369.8299865722656,369.4800109863281,369.6700134277344,117356
MSFT,2026-06-26 15:00:00-04:00,369.69000244140625,370.3999938964844,369.6000061035156,370.1499938964844,193367
MSFT,2026-06-26 15:01:00-04:00,370.1199951171875,370.8500061035156,370.05999755859375,370.7001037597656,130630
MSFT,2026-06-26 15:02:00-04:00,370.7149963378906,371.2799987792969,370.70001220703125,371.135009765625,125256
MSFT,2026-06-26 15:03:00-04:00,371.1300048828125,371.13250732421875,370.54998779296875,370.8900146484375,196335
MSFT,2026-06-26 15:04:00-04:00,370.9100036621094,371.1400146484375,370.8504943847656,370.95001220703125,138769
MSFT,2026-06-26 15:05:00-04:00,370.9309997558594,371.0799865722656,370.82000732421875,370.8349914550781,197937
MSFT,2026-06-26 15:06:00-04:00,370.8299865722656,370.8999938964844,370.3299865722656,370.4200134277344,212247
MSFT,2026-06-26 15:07:00-04:00,370.4200134277344,370.489990234375,369.70001220703125,369.7349853515625,143454
MSFT,2026-06-26 15:08:00-04:00,369.7349853515625,370.3999938964844,369.6050109863281,370.3500061035156,162504
MSFT,2026-06-26 15:09:00-04:00,370.3599853515625,370.45001220703125,370.1401062011719,370.20001220703125,195507
MSFT,2026-06-26 15:10:00-04:00,370.17999267578125,370.25,369.9800109863281,370.17999267578125,117185
MSFT,2026-06-26 15:11:00-04:00,370.1700134277344,370.6000061035156,370.0400085449219,370.5400085449219,195494
MSFT,2026-06-26 15:12:00-04:00,370.5400085449219,370.94000244140625,370.42999267578125,370.75,131763
MSFT,2026-06-26 15:13:00-04:00,370.7699890136719,371.1499938964844,370.42999267578125,371.1499938964844,308233
MSFT,2026-06-26 15:14:00-04:00,371.1300048828125,371.1600036621094,370.5299987792969,370.7650146484375,156501
MSFT,2026-06-26 15:15:00-04:00,370.7650146484375,370.9849853515625,370.739990234375,370.8385925292969,152750
MSFT,2026-06-26 15:16:00-04:00,370.79998779296875,371.5299987792969,370.7099914550781,371.45001220703125,236202
MSFT,2026-06-26 15:17:00-04:00,371.4898986816406,371.6099853515625,371.32000732421875,371.4574890136719,149230
MSFT,2026-06-26 15:18:00-04:00,371.45001220703125,371.71820068359375,371.25,371.2955017089844,178419
MSFT,2026-06-26 15:19:00-04:00,371.29998779296875,371.3399963378906,371.07000732421875,371.17999267578125,159963
MSFT,2026-06-26 15:20:00-04:00,371.14019775390625,371.30999755859375,371.1000061035156,371.1650085449219,174707
MSFT,2026-06-26 15:21:00-04:00,371.1700134277344,371.29998779296875,370.9700012207031,371.2699890136719,202683
MSFT,2026-06-26 15:22:00-04:00,371.25,371.32501220703125,371.0899963378906,371.2200012207031,231082
MSFT,2026-06-26 15:23:00-04:00,371.2300109863281,371.489990234375,371.1400146484375,371.25,254816
MSFT,2026-06-26 15:24:00-04:00,371.25,371.2900085449219,371.1199951171875,371.2300109863281,187778
MSFT,2026-06-26 15:25:00-04:00,371.2099914550781,371.25,370.8800048828125,370.92999267578125,242224
MSFT,2026-06-26 15:26:00-04:00,370.93499755859375,370.9599914550781,370.69000244140625,370.7099914550781,152199
MSFT,2026-06-26 15:27:00-04:00,370.7099914550781,370.8999938964844,370.3900146484375,370.3999938964844,169180
MSFT,2026-06-26 15:28:00-04:00,370.4100036621094,370.42999267578125,370.2300109863281,370.3299865722656,156277
MSFT,2026-06-26 15:29:00-04:00,370.3299865722656,370.3299865722656,369.70001220703125,370.0299987792969,198498
MSFT,2026-06-26 15:30:00-04:00,370.0400085449219,370.7799987792969,369.9700012207031,370.7449951171875,284351
MSFT,2026-06-26 15:31:00-04:00,370.75,370.989990234375,370.57000732421875,370.92010498046875,199697
MSFT,2026-06-26 15:32:00-04:00,370.92999267578125,371.489990234375,370.80999755859375,371.3399963378906,242387
MSFT,2026-06-26 15:33:00-04:00,371.3699951171875,372.29998779296875,371.3699951171875,372.2550048828125,254832
MSFT,2026-06-26 15:34:00-04:00,372.2550048828125,372.45001220703125,372.1000061035156,372.239990234375,249478
MSFT,2026-06-26 15:35:00-04:00,372.25,372.4599914550781,371.739990234375,371.8299865722656,287531
MSFT,2026-06-26 15:36:00-04:00,371.8299865722656,372.0899963378906,371.6300048828125,371.82000732421875,222963
MSFT,2026-06-26 15:37:00-04:00,371.8800048828125,371.9599914550781,371.6000061035156,371.8299865722656,254195
MSFT,2026-06-26 15:38:00-04:00,371.8550109863281,371.9700012207031,371.6600036621094,371.94000244140625,205617
MSFT,2026-06-26 15:39:00-04:00,371.9599914550781,372.3500061035156,371.95001220703125,372.05999755859375,252086
MSFT,2026-06-26 15:40:00-04:00,372.0000915527344,372.1499938964844,371.8599853515625,372.1199951171875,248477
MSFT,2026-06-26 15:41:00-04:00,372.13250732421875,372.3399963378906,371.9901123046875,372.1300048828125,241658
MSFT,2026-06-26 15:42:00-04:00,372.1000061035156,372.7699890136719,372.07000732421875,372.71978759765625,281488
MSFT,2026-06-26 15:43:00-04:00,372.7049865722656,372.9599914550781,372.6499938964844,372.80999755859375,272921
MSFT,2026-06-26 15:44:00-04:00,372.80999755859375,372.8900146484375,372.6099853515625,372.7301025390625,265614
MSFT,2026-06-26 15:45:00-04:00,372.7200012207031,372.8900146484375,372.4200134277344,372.6400146484375,319756
MSFT,2026-06-26 15:46:00-04:00,372.6400146484375,373.7200012207031,372.6199951171875,373.5899963378906,352061
MSFT,2026-06-26 15:47:00-04:00,373.6099853515625,373.9599914550781,373.29998779296875,373.3500061035156,317194
MSFT,2026-06-26 15:48:00-04:00,373.3299865722656,373.4661865234375,373.04998779296875,373.2250061035156,354833
MSFT,2026-06-26 15:49:00-04:00,373.2699890136719,373.510009765625,373.04998779296875,373.2799987792969,304615
MSFT,2026-06-26 15:50:00-04:00,373.2799987792969,376.0299987792969,373.2200012207031,375.1499938964844,921330
MSFT,2026-06-26 15:51:00-04:00,375.1600036621094,376.0199890136719,375.010009765625,376.010009765625,678310
MSFT,2026-06-26 15:52:00-04:00,376.0,376.4200134277344,375.9200134277344,376.32501220703125,760787
MSFT,2026-06-26 15:53:00-04:00,376.30499267578125,376.6099853515625,374.17999267578125,374.3584899902344,858311
MSFT,2026-06-26 15:54:00-04:00,374.3299865722656,376.4200134277344,374.0199890136719,375.30999755859375,781901
MSFT,2026-06-26 15:55:00-04:00,375.302001953125,375.32000732421875,373.7149963378906,375.19500732421875,790612
MSFT,2026-06-26 15:56:00-04:00,375.19500732421875,375.6199951171875,375.1499938964844,375.4599914550781,875280
MSFT,2026-06-26 15:57:00-04:00,375.4750061035156,375.9790954589844,375.1400146484375,375.20001220703125,1017247
MSFT,2026-06-26 15:58:00-04:00,375.20001220703125,375.2300109863281,374.05999755859375,374.1199951171875,1049211
MSFT,2026-06-26 15:59:00-04:00,374.125,374.1300048828125,371.1099853515625,371.3599853515625,2145866
TSLA,2026-06-26 14:20:00-04:00,383.0299987792969,383.25,382.9202880859375,383.19000244140625,38948
TSLA,2026-06-26 14:21:00-04:00,383.1199951171875,383.3900146484375,383.04010009765625,383.32501220703125,60041
TSLA,2026-06-26 14:22:00-04:00,383.29998779296875,383.4800109863281,383.19500732421875,383.2900085449219,91431
TSLA,2026-06-26 14:23:00-04:00,383.32000732421875,383.4200134277344,383.1050109863281,383.2449951171875,92629
TSLA,2026-06-26 14:24:00-04:00,383.2449951171875,383.4100036621094,383.1499938964844,383.32000732421875,136081
TSLA,2026-06-26 14:25:00-04:00,383.29998779296875,384.41680908203125,383.2300109863281,383.8399963378906,126726
TSLA,2026-06-26 14:26:00-04:00,383.79998779296875,384.0400085449219,383.5,383.79998779296875,68350
TSLA,2026-06-26 14:27:00-04:00,383.79998779296875,383.8999938964844,383.5,383.5150146484375,56254
TSLA,2026-06-26 14:28:00-04:00,383.4599914550781,383.55999755859375,382.80999755859375,382.9898986816406,108811
TSLA,2026-06-26 14:29:00-04:00,382.92999267578125,383.1000061035156,382.5400085449219,382.5502014160156,112782
TSLA,2026-06-26 14:30:00-04:00,382.5799865722656,382.9800109863281,382.55999755859375,382.80999755859375,104793
TSLA,2026-06-26 14:31:00-04:00,382.80010986328125,383.159912109375,382.7799987792969,382.8901062011719,77189
TSLA,2026-06-26 14:32:00-04:00,382.95001220703125,383.0,382.67999267578125,382.8301086425781,52861
TSLA,2026-06-26 14:33:00-04:00,382.8301086425781,383.2793884277344,382.79998779296875,383.2793884277344,62263
TSLA,2026-06-26 14:34:00-04:00,383.239990234375,383.5799865722656,383.0199890136719,383.4049987792969,69278
TSLA,2026-06-26 14:35:00-04:00,383.3500061035156,383.4599914550781,381.8599853515625,381.92999267578125,192334
TSLA,2026-06-26 14:36:00-04:00,381.9486999511719,381.9679870605469,381.2099914550781,381.2799987792969,140898
TSLA,2026-06-26 14:37:00-04:00,381.19000244140625,381.4100036621094,381.0950012207031,381.110107421875,104918
TSLA,2026-06-26 14:38:00-04:00,381.1549987792969,381.2406921386719,380.6700134277344,380.94000244140625,137558
TSLA,2026-06-26 14:39:00-04:00,380.8900146484375,381.5899963378906,380.7900085449219,381.32989501953125,78005
TSLA,2026-06-26 14:40:00-04:00,381.25,381.7099914550781,381.2301025390625,381.5299987792969,73281
TSLA,2026-06-26 14:41:00-04:00,381.5299987792969,381.7244873046875,381.3999938964844,381.6499938964844,42422
TSLA,2026-06-26 14:42:00-04:00,381.6099853515625,381.75,380.760009765625,380.79010009765625,57400
TSLA,2026-06-26 14:43:00-04:00,380.8500061035156,380.9549865722656,380.510009765625,380.7900085449219,75817
TSLA,2026-06-26 14:44:00-04:00,380.82501220703125,381.07000732421875,380.510009765625,380.7200012207031,69482
TSLA,2026-06-26 14:45:00-04:00,380.7200012207031,380.75,380.1600036621094,380.2449951171875,75162
TSLA,2026-06-26 14:46:00-04:00,380.19000244140625,380.42999267578125,380.135009765625,380.2049865722656,65556
TSLA,2026-06-26 14:47:00-04:00,380.2049865722656,380.6099853515625,379.8900146484375,380.17999267578125,123287
TSLA,2026-06-26 14:48:00-04:00,380.20001220703125,380.3299865722656,379.8699951171875,380.0050048828125,70745
TSLA,2026-06-26 14:49:00-04:00,380.0,380.18829345703125,379.7699890136719,380.0299987792969,61562
TSLA,2026-06-26 14:50:00-04:00,380.0168151855469,380.04998779296875,379.04998779296875,379.114990234375,115945
TSLA,2026-06-26 14:51:00-04:00,379.1099853515625,379.6199951171875,379.0621032714844,379.3599853515625,120421
TSLA,2026-06-26 14:52:00-04:00,379.32000732421875,379.70001220703125,379.1499938964844,379.6700134277344,73165
TSLA,2026-06-26 14:53:00-04:00,379.6700134277344,379.7099914550781,379.3599853515625,379.6199951171875,49782
TSLA,2026-06-26 14:54:00-04:00,379.5799865722656,379.9800109863281,379.510009765625,379.8299865722656,50853
TSLA,2026-06-26 14:55:00-04:00,379.8500061035156,380.5899963378906,379.8399963378906,380.41009521484375,67355
TSLA,2026-06-26 14:56:00-04:00,380.4999084472656,380.6199951171875,380.19000244140625,380.55999755859375,89414
TSLA,2026-06-26 14:57:00-04:00,380.56500244140625,380.9100036621094,379.5,379.7799987792969,140512
TSLA,2026-06-26 14:58:00-04:00,379.8500061035156,379.9913024902344,379.7099914550781,379.79998779296875,63676
TSLA,2026-06-26 14:59:00-04:00,379.8299865722656,380.010009765625,379.760009765625,379.8299865722656,71307
TSLA,2026-06-26 15:00:00-04:00,379.8800048828125,380.1310119628906,379.75,379.8550109863281,62369
TSLA,2026-06-26 15:01:00-04:00,379.8500061035156,380.1799011230469,379.7099914550781,380.1400146484375,37177
TSLA,2026-06-26 15:02:00-04:00,380.1499938964844,380.2699890136719,379.7699890136719,379.7799987792969,55196
TSLA,2026-06-26 15:03:00-04:00,379.7699890136719,379.9800109863281,379.67999267578125,379.67999267578125,48092
TSLA,2026-06-26 15:04:00-04:00,379.739990234375,379.8699951171875,379.5799865722656,379.7699890136719,52328
TSLA,2026-06-26 15:05:00-04:00,379.7300109863281,379.8900146484375,379.42010498046875,379.58709716796875,88131
TSLA,2026-06-26 15:06:00-04:00,379.5299987792969,380.2799987792969,379.45001220703125,380.2799987792969,67147
TSLA,2026-06-26 15:07:00-04:00,380.25,380.3999938964844,380.0299987792969,380.06500244140625,60715
TSLA,2026-06-26 15:08:00-04:00,380.06500244140625,380.248291015625,379.6499938964844,379.9949951171875,113188
